what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257780329088
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1257780340243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780343785
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1257780347412
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780347445
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780362691
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257780364427
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780364469
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780370489
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257780373187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780373243
opened,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257780374687
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257780374788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257780378744
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257780381813
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257780382955
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257780385170
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257780386880
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257780386961
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780388661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780390087
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780390644
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780391742
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780392087
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780511009
