what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1257779871147
started,bundle,org.eclipse.jem.workbench,2.0.201.v200908271530,"org.eclipse.jem.workbench",1257779873078
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1257779873299
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1257779873547
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1257779874044
started,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1257779874973
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1257779875165
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200908270924,"org.eclipse.jst.j2ee.web",1257779875435
started,bundle,org.eclipse.jst.jsf.ui,1.2.1.v20090827,"org.eclipse.jst.jsf.ui",1257779875713
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.300.v200904230730,"org.eclipse.jst.j2ee.ejb",1257779876262
started,bundle,org.eclipse.jst.common.frameworks,1.1.300.v200904132230,"org.eclipse.jst.common.frameworks",1257779876462
started,bundle,org.eclipse.jst.j2ee.jca,1.1.300.v200903120000,"org.eclipse.jst.j2ee.jca",1257779876903
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1257779877224
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1257779877684
opened,editor,com.android.ide.eclipse.adt,0.9.4.v200910220141-17704,"com.android.ide.eclipse.editors.layout.LayoutEditor",1257779879126
opened,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1257779879478
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1257779879577
activated,editor,com.android.ide.eclipse.adt,0.9.4.v200910220141-17704,"com.android.ide.eclipse.editors.layout.LayoutEditor",1257779879922
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257779880112
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1257779881849
closed,editor,com.android.ide.eclipse.adt,0.9.4.v200910220141-17704,"com.android.ide.eclipse.editors.layout.LayoutEditor",1257779881863
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257779883783
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780058086
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780063445
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257780137128
