what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249051065901
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1249051066797
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249051071832
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1249051072635
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1249051074400
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249051076553
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1249051082924
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249051084852
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249051090237
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249051110816
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1249051112720
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1249051112788
started,bundle,org.eclipse.php.debug.ui,2.1.0.v20090607-1526,"org.eclipse.php.debug.ui",1249051112931
started,bundle,org.eclipse.php.server.ui,2.1.0.v20090610-1903,"org.eclipse.php.server.ui",1249051112981
started,bundle,org.python.pydev.core,1.4.7.2843,"org.python.pydev.core",1249051113157
started,bundle,org.python.pydev.debug,1.4.7.2843,"org.python.pydev.debug",1249051113162
started,bundle,org.python.pydev.customizations,1.4.7.2843,"org.python.pydev.customizations",1249051113165
started,bundle,com.python.pydev,1.4.7.2843,"com.python.pydev",1249051115019
started,bundle,com.python.pydev.analysis,1.4.7.2843,"com.python.pydev.analysis",1249051115063
started,bundle,org.python.pydev,1.4.7.2843,"org.python.pydev",1249051115072
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1249051115388
started,bundle,org.eclipse.jst.j2ee.core,1.1.300.v200905060430,"org.eclipse.jst.j2ee.core",1249051115412
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1249051115511
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1249051115544
started,bundle,org.eclipse.jst.jee,1.0.200.v200905290632,"org.eclipse.jst.jee",1249051115669
